#class tools::wcsv::ntuple
#title ParticlesInVoxel
#separator 44
#vector_separator 59
#column int ParticleIDNumber
#column double ParticleEDep
#column double XPosition
#column double YPosition
#column double ZPosition
#column double TimeFromEventStart
#column double XMomentum
#column double YMomentum
#column double ZMomentum
100,4e-06,4.07807,41.2754,28.356,0.614353,1.15663,-1.71785,0.402422
100,4e-06,-58.0378,-107.906,42.0184,2.50774,1.70117,1.33513,-0.130003
100,4e-06,8.35855,152.272,-23.7069,0.0715975,1.95472,2.69799,-0.374565
100,4e-06,82.8757,110.524,-28.6017,1.06329,1.62013,-0.336485,-0.0493114
100,4e-06,-25.0456,97.0107,5.97003,1.07567,2.62726,0.81924,-0.87062
100,4e-06,78.7945,97.0024,0.948822,3.63404,2.01792,-2.63388,-0.432373
100,4e-06,-2.43139,140.877,-16.0667,2.17222,0.900496,0.383188,0.621221
100,4e-06,21.6194,144.932,-24.7752,0.171331,2.23266,1.49726,-0.614585
100,4e-06,91.6392,96.928,31.4077,1.03968,1.31464,2.72775,0.253365
100,4e-06,16.1824,113.203,17.6131,0.298119,0.87562,-0.886614,0.640521
100,4e-06,6.68217,155.122,-141.056,1.03515,2.50396,-1.25038,-0.803505
100,4e-06,-21.0781,113.987,19.6472,8.63911,2.39673,1.49338,-0.735184
100,4e-06,2.31991,147.873,-21.9442,0.0395079,1.64147,1.77244,-0.0706135
100,4e-06,-25.442,128.446,2.25579,2.92278,2.26915,3.02744,-0.642956
100,4e-06,-31.5729,128.994,-2.26762,1.73598,1.89783,-2.10731,-0.321233
100,4e-06,7.84198,121.338,-20.5015,1.66356,0.744965,-2.80211,0.735112
100,4e-06,-19.464,108.895,24.4016,5.91573,0.92052,-0.64715,0.605406
100,4e-06,-13.8419,121.074,-5.0985,0.163063,1.01531,-2.30739,0.527358
100,4e-06,4.23182,157.565,0.641527,3.64426,2.34802,-1.7162,-0.7013
100,4e-06,0.518753,140.818,-21.8844,0.0176188,1.71172,3.05965,-0.140456
100,4e-06,-29.7959,140.831,-9.51483,1.08604,2.45358,-1.83059,-0.77251
100,4e-06,26.8963,120.124,-150.935,2.54965,2.48512,-2.4137,-0.792148
100,4e-06,-17.6597,140.908,22.5622,5.89358,2.40053,0.342954,-0.737751
100,4e-06,26.8599,122.592,7.54644,0.628859,1.99861,2.61852,-0.414886
100,4e-06,11.7942,113.14,-7.65309,10.0428,2.32286,1.38178,-0.683146
100,4e-06,28.8373,155.119,-1.66032,0.203261,1.03304,0.714624,0.512211
100,4e-06,7.63386,143.616,-28.9001,0.0471418,2.56227,0.677199,-0.836831
100,4e-06,-12.6101,144.427,17.4834,4.18383,0.971861,-0.809323,0.563763
100,4e-06,-1.46572,117.961,23.4721,1.0991,1.27237,-2.29477,0.294016
100,4e-06,-16.9276,148.022,8.67015,7.14566,0.827711,0.264453,0.676563
100,4e-06,15.1819,141.859,4.80817,2.22723,2.13861,2.19807,-0.537788
100,4e-06,-20.2756,141.736,-13.1125,4.11411,1.2288,-2.19055,0.335368
100,4e-06,-19.764,134.732,21.1662,14.0465,0.873568,2.44589,0.642095
100,4e-06,6.33449,149.314,-21.4129,2.15268,1.93971,-0.634988,-0.360607
100,4e-06,30.1848,123.254,-28.4607,4.01983,2.57078,0.130049,-0.841464
100,4e-06,16.8999,136.077,-24.0969,0.0742204,1.76241,-0.329254,-0.190448
100,4e-06,18.9752,145.928,25.3565,3.7811,1.30829,2.30927,0.259504
100,4e-06,29.3577,118.626,28.839,10.7139,0.780522,0.441954,0.710547
100,4e-06,-25.6197,-154.866,9.77062,2.98062,1.74035,-1.39558,-0.168738
100,4e-06,25.5014,125.978,-22.9535,8.54086,0.8063,2.58373,0.692173
100,4e-06,62.0384,153.012,-5.19058,0.710885,1.84659,3.0455,-0.272314
